process_id,task_count,process_name,start_time,end_time,workflow_size
294560,6,circ_circ_gf_his_trunc-1-20250925163655931,2025-09-25 16:36:56,2025-09-25 16:38:15,small
291961,38,east_ods_eastjt_acc_320000_江苏-2-20250924112854935,2025-09-24 11:28:56,2025-09-24 11:48:53,large
291147,21,circ_ods_circgf_cs_150000_内蒙_并行-1-20250924051535752,2025-09-24 05:15:36,2025-09-24 05:30:04,medium
291248,61,circ_ods_circgf_agent_460000_海南_并行-2-20250924061057996,2025-09-24 06:10:58,2025-09-24 06:41:36,large
293513,21,east_ods_eastjt_cs_210200_大连-1-20250925034358391,2025-09-25 03:43:59,2025-09-25 03:48:45,medium
291052,30,circ_ods_circgf_incr_trans_range_440000_广东_并行-1-20250924043741998,2025-09-24 04:37:43,2025-09-24 04:59:08,medium
294269,2,【惠民保调度】(总调度)_省份一部-1-20250925100000463,2025-09-25 10:00:00,2025-09-25 10:37:02,small
294111,57,circ_ods_circgf_cont_other_120000_天津_并行-1-20250925074442359,2025-09-25 07:44:43,2025-09-25 08:03:24,large
290827,21,east_ods_eastjt_cs_660000_重庆-1-20250924034718781,2025-09-24 03:47:20,2025-09-24 03:53:39,medium
291554,3,CIRC_PI【交易表_数据加工_stage1】(660000_重庆)-1-20250924100140846,2025-09-24 10:01:42,2025-09-24 10:04:58,small
293218,15,CIRCCISGF_Job_【数据校验】(310000_上海)-1-20250925021824975,2025-09-25 02:18:25,2025-09-25 02:24:01,medium
290633,15,east_ods_eastjt_incr_cmds_320000_江苏-1-20250924030223623,2025-09-24 03:02:25,2025-09-24 03:06:48,medium
291317,33,circ_ods_circgf_cont_dx_210200_大连_并行-1-20250924070940240,2025-09-24 07:09:40,2025-09-24 07:20:10,large
291996,1,east_ods_eastjt_reinsure_620000_甘肃-1-20250924113827922,2025-09-24 11:38:28,2025-09-24 11:38:29,small
292684,30,circ_ods_circgf_incr_trans_range_850000_西藏_多批次_并行-1-20250924160211067,2025-09-24 16:02:12,2025-09-24 16:12:39,medium
293678,15,east_eastjt_eastjt_end_36_210200_大连-1-20250925042753554,2025-09-25 04:27:54,2025-09-25 04:28:34,medium
291519,15,circ_circgf_circgf_end_36_140000_山西-1-20250924082339096,2025-09-24 08:23:40,2025-09-24 08:25:34,medium
291007,49,保单登记股份增量正式报送调度_340000_安徽-6-20250924043501054,2025-09-24 04:35:01,2025-09-24 08:25:41,large
292859,33,circ_ods_circgf_claim_150000_内蒙_多批次_并行-1-20250924163533080,2025-09-24 16:35:34,2025-09-24 16:35:52,large
294529,7,circ_proc_m_checkkpi_15-21-3-20250925155000095,2025-09-25 15:50:01,2025-09-25 15:50:21,small
291862,34,east_ods_eastjt_cont_jt_660000_重庆-1-20250924112346859,2025-09-24 11:23:48,2025-09-24 11:23:55,large
290826,21,east_ods_eastjt_cs_650000_新疆-1-20250924034709317,2025-09-24 03:47:10,2025-09-24 03:53:36,medium
292970,37,circ_ods_circgf_cont_dx_520000_贵州_多批次_并行-1-20250924164906364,2025-09-24 16:49:07,2025-09-24 16:56:55,large
291476,1,circ_ods_circgf_reinsure_150000_内蒙-1-20250924080203562,2025-09-24 08:02:04,2025-09-24 08:02:06,small
293745,30,circ_ods_circgf_incr_trans_range_350000_福建_并行-1-20250925043741488,2025-09-25 04:37:42,2025-09-25 04:59:10,medium
291694,20,east_ods_eastjt_incr_trans_range_440000_广东-1-20250924111049763,2025-09-24 11:10:50,2025-09-24 11:14:55,medium
293498,45,east_ods_eastjt_claim_210000_辽宁-1-20250925033448173,2025-09-25 03:34:49,2025-09-25 03:46:15,large
290782,45,east_ods_eastjt_claim_330200_宁波-1-20250924033407726,2025-09-24 03:34:09,2025-09-24 03:46:33,large
291720,139,east_eastjt_eastjt_rule_bcde_list-26-20250924111211945,2025-09-24 13:08:48,2025-09-24 13:08:51,large
292896,26,circ_ods_circgf_agent_350000_福建_多批次_并行-5-20250924163826034,2025-09-24 16:38:27,2025-09-24 16:38:36,medium
291432,57,circ_ods_circgf_cont_other_450000_广西_并行-1-20250924075442953,2025-09-24 07:54:43,2025-09-24 08:04:56,large
292793,28,circ_circgf_ods_return_350000_福建_多批次_并行-4-20250924162813034,2025-09-24 16:28:14,2025-09-24 16:34:00,medium
290517,15,CIRCCISGF_Job_【数据校验】(320000_江苏)-1-20250924022104363,2025-09-24 02:21:05,2025-09-24 02:27:02,medium
291508,15,circ_circgf_circgf_end_36_460000_海南-1-20250924082338699,2025-09-24 08:23:39,2025-09-24 08:25:20,medium
293506,45,east_ods_eastjt_claim_370200_青岛-1-20250925033617293,2025-09-25 03:36:18,2025-09-25 03:47:19,large
292880,33,circ_ods_circgf_claim_530000_云南_多批次_并行-1-20250924163720082,2025-09-24 16:37:20,2025-09-24 16:37:29,large
293788,21,circ_ods_circgf_incr_cmds_410000_河南_并行-1-20250925050353606,2025-09-25 05:03:54,2025-09-25 05:11:27,medium
290477,15,CIRCCISGF_Job_【数据加工】(450000_广西）-1-20250924020542908,2025-09-24 02:05:43,2025-09-24 02:22:44,medium
291703,15,保单登记多批次调度_520000_贵州-3-20250924111105044,2025-09-24 13:09:51,2025-09-24 13:10:42,medium
291148,21,circ_ods_circgf_cs_440200_深圳_并行-1-20250924051536164,2025-09-24 05:15:36,2025-09-24 05:29:34,medium
291540,1,检测下线违规定时任务-2-20250924092000824,2025-09-24 09:20:01,2025-09-24 09:20:02,small
291284,61,circ_ods_circgf_acc_620000_甘肃_并行-3-20250924064049553,2025-09-24 06:40:50,2025-09-24 07:14:56,large
291661,15,保单登记多批次调度_330200_宁波-3-20250924111014429,2025-09-24 13:09:51,2025-09-24 13:10:42,medium
290727,34,east_ods_eastjt_cont_jt_350000_福建-1-20250924031726140,2025-09-24 03:17:26,2025-09-24 03:34:36,large
293196,15,CIRCCISGF_Job_【数据加工】(610000_陕西）-1-20250925020244742,2025-09-25 02:02:46,2025-09-25 02:21:33,medium
291692,20,east_ods_eastjt_incr_trans_range_430000_湖南-1-20250924111045760,2025-09-24 11:10:46,2025-09-24 11:14:54,medium
293210,15,CIRCCISGF_Job_【数据加工】(520000_贵州）-1-20250925020244876,2025-09-25 02:02:46,2025-09-25 02:21:19,medium
294134,1,circ_ods_circgf_reinsure_110000_北京-1-20250925075523665,2025-09-25 07:55:24,2025-09-25 07:55:26,small
293926,61,circ_ods_circgf_agent_320000_江苏_并行-2-20250925053506768,2025-09-25 05:35:07,2025-09-25 06:16:19,large
291846,34,east_ods_eastjt_cont_jt_220000_吉林-1-20250924112340857,2025-09-24 11:23:42,2025-09-24 11:23:49,large
293672,15,east_eastjt_eastjt_end_36_130000_河北-1-20250925042753543,2025-09-25 04:27:55,2025-09-25 04:28:36,medium
291993,19,east_eastjt_eastjt_end_updte_150000_内蒙-1-20250924113816530,2025-09-24 11:38:18,2025-09-24 11:43:30,medium
291489,57,circ_ods_circgf_cont_other_330000_浙江_并行-1-20250924081013063,2025-09-24 08:10:14,2025-09-24 08:13:27,large
292867,35,circ_ods_circgf_acc_150000_内蒙_多批次_并行-3-20250924163615012,2025-09-24 16:36:15,2025-09-24 16:46:47,large
293631,1,east_ods_eastjt_reinsure_410000_河南-1-20250925040830440,2025-09-25 04:08:31,2025-09-25 04:08:32,small
294122,57,circ_ods_circgf_cont_other_660000_重庆_并行-1-20250925074923660,2025-09-25 07:49:24,2025-09-25 08:07:17,large
291591,6,CIRC_PI【单模块_产品(1)_数据加工】-1-20250924100657139,2025-09-24 10:06:58,2025-09-24 10:07:08,small
290981,15,east_eastjt_eastjt_end_36_440200_深圳-1-20250924042725928,2025-09-24 04:27:27,2025-09-24 04:27:55,medium
291387,56,circ_ods_circgf_cont_other_310000_上海_并行-1-20250924073522421,2025-09-24 07:35:22,2025-09-24 07:59:34,large
291729,15,east_ods_eastjt_incr_cmds_460000_海南-1-20250924111610819,2025-09-24 11:16:12,2025-09-24 11:20:39,medium
291912,23,east_ods_eastjt_cs_210200_大连-1-20250924112410517,2025-09-24 11:24:11,2025-09-24 11:28:09,medium
292984,35,circ_ods_circgf_cont_v8_460000_海南_多批次_并行-2-20250924165236340,2025-09-24 16:52:37,2025-09-24 16:57:44,large
291951,38,east_ods_eastjt_acc_140000_山西-2-20250924112820892,2025-09-24 11:28:21,2025-09-24 11:38:42,large
290843,51,east_ods_eastjt_acc_450000_广西-2-20250924035109766,2025-09-24 03:51:10,2025-09-24 04:09:32,large
291971,1,east_ods_eastjt_reinsure_460000_海南-1-20250924113627924,2025-09-24 11:36:29,2025-09-24 11:36:30,small
290554,40,保单登记多批次调度_410000_河南-3-20250924025000367,2025-09-24 02:50:00,2025-09-24 04:28:06,large
290421,1,商版B集群活跃master、worker数统计-2-20250923221000660,2025-09-23 22:10:01,2025-09-23 22:10:04,small
290385,1,检测下线违规定时任务-2-20250923192000909,2025-09-23 19:20:01,2025-09-23 19:20:01,small
291908,23,east_ods_eastjt_cs_610000_陕西-1-20250924112407881,2025-09-24 11:24:08,2025-09-24 11:28:16,medium
293906,65,circ_ods_circgf_claim_650000_新疆_并行-1-20250925053326778,2025-09-25 05:33:27,2025-09-25 06:16:51,large
291878,26,east_ods_eastjt_agent_330000_浙江-1-20250924112355515,2025-09-24 11:23:56,2025-09-24 11:24:03,medium
290662,13,east_eastjt_ods_return_320000_江苏-1-20250924030654574,2025-09-24 03:06:55,2025-09-24 03:09:22,medium
293716,49,保单登记股份增量正式报送调度_520000_贵州-6-20250925043500919,2025-09-25 04:35:01,2025-09-25 08:32:19,large
291210,65,circ_ods_circgf_claim_140000_山西_并行-1-20250924053207259,2025-09-24 05:32:08,2025-09-24 06:14:58,large
290721,38,east_ods_eastjt_agent_120000_天津-1-20250924030926609,2025-09-24 03:09:27,2025-09-24 03:17:28,large
290992,49,保单登记股份增量正式报送调度_410000_河南-6-20250924043500986,2025-09-24 04:35:01,2025-09-24 08:25:41,large
293696,15,east_eastjt_eastjt_end_36_520000_贵州-1-20250925042754474,2025-09-25 04:27:55,2025-09-25 04:28:30,medium
292687,30,circ_ods_circgf_incr_trans_range_230000_黑龙江_多批次_并行-1-20250924160211824,2025-09-24 16:02:13,2025-09-24 16:13:30,medium
294498,11,cis_prep_circ_data_mrep_x_130000_河北-1-20250925140113057,2025-09-25 14:01:14,2025-09-25 14:01:50,medium
293873,21,circ_ods_circgf_cs_110000_北京_并行-1-20250925051825890,2025-09-25 05:18:26,2025-09-25 05:33:18,medium
293330,15,east_eastjt_eastjt_incr_trans_transno-1-20250925030000271,2025-09-25 03:00:00,2025-09-25 03:02:55,medium
290680,13,east_eastjt_ods_return_110000_北京-1-20250924030655116,2025-09-24 03:06:55,2025-09-24 03:09:18,medium
291372,23,circ_ods_circgf_cont_v8_330200_宁波_并行-2-20250924072951345,2025-09-24 07:29:52,2025-09-24 07:40:29,medium
290627,15,east_ods_eastjt_incr_cmds_340000_安徽-1-20250924030223607,2025-09-24 03:02:25,2025-09-24 03:06:46,medium
293173,4,"CIRCCISGF_Job_【初始化】（'INC','FAI','HIS'通用）-1-20250925020001715",2025-09-25 02:00:02,2025-09-25 02:02:34,small
294220,15,circ_circgf_circgf_end_36_120000_天津-1-20250925082957612,2025-09-25 08:29:58,2025-09-25 08:32:14,medium
293713,49,保单登记股份增量正式报送调度_450000_广西-6-20250925043500555,2025-09-25 04:35:01,2025-09-25 08:32:19,large
294076,23,circ_ods_circgf_cont_v8_440200_深圳_并行-2-20250925072811454,2025-09-25 07:28:12,2025-09-25 07:41:37,medium
292744,21,circ_ods_circgf_incr_cmds_360000_江西_多批次_并行-1-20250924161832001,2025-09-24 16:18:33,2025-09-24 16:30:57,medium
291098,21,circ_ods_circgf_incr_cmds_210000_辽宁_并行-1-20250924050144178,2025-09-24 05:01:44,2025-09-24 05:09:14,medium
291193,65,circ_ods_circgf_claim_520000_贵州_并行-1-20250924053026279,2025-09-24 05:30:26,2025-09-24 06:10:14,large
293669,15,east_eastjt_eastjt_end_36_330000_浙江-1-20250925042753456,2025-09-25 04:27:54,2025-09-25 04:28:35,medium
294520,1,保全信息_表间检核_分省-2-20250925150031690,2025-09-25 15:00:32,2025-09-25 15:23:12,small
290738,34,east_ods_eastjt_cont_jt_450000_广西-1-20250924031736638,2025-09-24 03:17:37,2025-09-24 03:33:41,large
293541,21,east_ods_eastjt_cs_610000_陕西-1-20250925034659205,2025-09-25 03:47:00,2025-09-25 03:51:01,medium
293630,1,east_ods_eastjt_reinsure_650000_新疆-1-20250925040821298,2025-09-25 04:08:22,2025-09-25 04:08:22,small
291162,21,circ_ods_circgf_cs_360000_江西_并行-1-20250924051635709,2025-09-24 05:16:37,2025-09-24 05:31:34,medium
291237,1,商版B集群活跃master、worker数统计-2-20250924061000423,2025-09-24 06:10:00,2025-09-24 06:10:03,small
290805,21,east_ods_eastjt_cs_410000_河南-1-20250924034638764,2025-09-24 03:46:39,2025-09-24 03:51:03,medium
294543,6,circ_circ_jt_his_trunc-1-20250925160116780,2025-09-25 16:01:18,2025-09-25 16:02:31,small
293920,65,circ_ods_circgf_claim_340000_安徽_并行-1-20250925053356717,2025-09-25 05:33:58,2025-09-25 06:20:30,large
294135,19,circ_circgf_circgf_end_updte_110000_北京-1-20250925075534658,2025-09-25 07:55:35,2025-09-25 08:08:56,medium
291337,33,circ_ods_circgf_cont_dx_130000_河北_并行-1-20250924071530331,2025-09-24 07:15:31,2025-09-24 07:26:22,large
291507,15,circ_circgf_circgf_end_36_370200_青岛-1-20250924082338697,2025-09-24 08:23:39,2025-09-24 08:25:33,medium
291621,28,CIRC_PI【所有模块(36)_数据加工】(340000_安徽)-1-20250924100722425,2025-09-24 10:07:23,2025-09-24 10:57:00,medium
292034,19,east_eastjt_eastjt_end_updte_420000_湖北-1-20250924114102952,2025-09-24 11:41:03,2025-09-24 11:45:11,medium
290565,20,east_ods_eastjt_incr_trans_range_350200_厦门-1-20250924025001003,2025-09-24 02:50:01,2025-09-24 03:00:14,medium
293952,61,circ_ods_circgf_agent_520000_贵州_并行-2-20250925061307900,2025-09-25 06:13:08,2025-09-25 06:43:14,large
293616,19,east_eastjt_eastjt_end_updte_440200_深圳-1-20250925040621429,2025-09-25 04:06:22,2025-09-25 04:12:25,medium
290432,1,检测下线违规定时任务-2-20250923232000237,2025-09-23 23:20:00,2025-09-23 23:20:00,small
290975,15,east_eastjt_eastjt_end_36_140000_山西-1-20250924042725492,2025-09-24 04:27:26,2025-09-24 04:27:54,medium
291093,21,circ_ods_circgf_incr_cmds_330000_浙江_并行-1-20250924050144158,2025-09-24 05:01:45,2025-09-24 05:09:42,medium
291569,3,CIRC_PI【交易表_数据加工_stage1】(510000_四川)-1-20250924100141038,2025-09-24 10:01:42,2025-09-24 10:05:26,small
290813,21,east_ods_eastjt_cs_530000_云南-1-20250924034639756,2025-09-24 03:46:40,2025-09-24 03:51:08,medium
293079,1,商版B集群活跃master、worker数统计-2-20250924175000133,2025-09-24 17:50:00,2025-09-24 17:50:03,small
291424,1,circ_ods_circgf_reinsure_340000_安徽-1-20250924075303964,2025-09-24 07:53:05,2025-09-24 07:53:06,small
294117,1,circ_ods_circgf_reinsure_320000_江苏-1-20250925074730422,2025-09-25 07:47:31,2025-09-25 07:47:33,small
294281,3,CIRC_PI【交易表_数据加工_stage1】(370200_青岛)-1-20250925100140129,2025-09-25 10:01:41,2025-09-25 10:04:38,small
291880,33,east_ods_eastjt_claim_110000_北京-4-20250924112356506,2025-09-24 11:23:57,2025-09-24 11:24:06,large
290733,34,east_ods_eastjt_cont_jt_370200_青岛-1-20250924031736166,2025-09-24 03:17:36,2025-09-24 03:33:49,large
294164,1,circ_ods_circgf_reinsure_150000_内蒙-1-20250925080503707,2025-09-25 08:05:05,2025-09-25 08:05:07,small
290386,1,商版B集群活跃master、worker数统计-2-20250923192000941,2025-09-23 19:20:01,2025-09-23 19:20:04,small
293088,1,检测下线违规定时任务-2-20250924184000353,2025-09-24 18:40:00,2025-09-24 18:40:01,small
292679,42,circ_circjt_circ_jt_his-1-20250924160005834,2025-09-24 16:00:06,2025-09-24 16:00:15,large
293927,61,circ_ods_circgf_agent_370000_山东_并行-2-20250925053546957,2025-09-25 05:35:47,2025-09-25 06:13:40,large
291953,38,east_ods_eastjt_acc_220000_吉林-2-20250924112823895,2025-09-24 11:28:25,2025-09-24 11:37:12,large
291563,3,CIRC_PI【交易表_数据加工_stage1】(440200_深圳)-1-20250924100140962,2025-09-24 10:01:42,2025-09-24 10:05:18,small
291275,61,circ_ods_circgf_acc_210200_大连_并行-3-20250924063809104,2025-09-24 06:38:10,2025-09-24 07:09:31,large
294219,15,circ_circgf_circgf_end_36_520000_贵州-1-20250925082957611,2025-09-25 08:29:58,2025-09-25 08:32:17,medium
291831,33,east_ods_eastjt_claim_460000_海南-1-20250924112334849,2025-09-24 11:23:35,2025-09-24 11:23:42,large
291091,21,circ_ods_circgf_incr_cmds_640000_宁夏_并行-1-20250924050144154,2025-09-24 05:01:45,2025-09-24 05:09:12,medium
292629,7,circ_proc_m_checkkpi_22-28-2-20250924155000338,2025-09-24 15:50:01,2025-09-24 15:50:27,small
290412,1,商版B集群活跃master、worker数统计-2-20250923211000306,2025-09-23 21:10:00,2025-09-23 21:10:04,small
293619,1,east_ods_eastjt_reinsure_430000_湖南-1-20250925040650325,2025-09-25 04:06:51,2025-09-25 04:06:52,small
291891,26,east_ods_eastjt_agent_430000_湖南-1-20250924112359873,2025-09-24 11:24:01,2025-09-24 11:24:07,medium
294268,9,【惠民保调度】(总调度)-14-20250925100000463,2025-09-25 10:00:00,2025-09-25 10:39:18,small
291305,138,circ_circgf_circgf_rule_bcde_list-12-20250924065000078,2025-09-24 06:50:00,2025-09-24 08:23:24,large
294296,3,CIRC_PI【交易表_数据加工_stage1】(210000_辽宁)-1-20250925100140333,2025-09-25 10:01:41,2025-09-25 10:04:34,small
294449,8,cis_proc_item_data_mrep_X_510000_四川-1-20250925140001816,2025-09-25 14:00:02,2025-09-25 14:00:54,small
291625,28,CIRC_PI【所有模块(36)_数据加工】(310000_上海)-1-20250924100722451,2025-09-24 10:07:23,2025-09-24 10:18:47,medium
290552,40,保单登记多批次调度_460000_海南-3-20250924025000367,2025-09-24 02:50:00,2025-09-24 04:27:56,large
291760,13,east_eastjt_ods_return_410000_河南-1-20250924112040858,2025-09-24 11:20:41,2025-09-24 11:23:09,medium
291655,15,保单登记多批次调度_220000_吉林-3-20250924110955288,2025-09-24 13:09:50,2025-09-24 13:10:41,medium
290710,38,east_ods_eastjt_agent_210200_大连-1-20250924030925607,2025-09-24 03:09:26,2025-09-24 03:17:29,large
291769,13,east_eastjt_ods_return_640000_宁夏-1-20250924112047873,2025-09-24 11:20:48,2025-09-24 11:23:05,medium
291074,21,circ_ods_circgf_incr_cmds_460000_海南_并行-1-20250924050143684,2025-09-24 05:01:44,2025-09-24 05:08:37,medium
291105,28,circ_circgf_ods_return_850000_西藏-2-20250924050835132,2025-09-24 05:08:35,2025-09-24 05:15:05,medium
290875,5,east_eastjt_eastjt_rule_bcde_intercept-1-20250924040200469,2025-09-24 04:02:00,2025-09-24 04:27:17,small
290887,19,east_eastjt_eastjt_end_updte_610000_陕西-1-20250924040502390,2025-09-24 04:05:03,2025-09-24 04:11:39,medium
293575,51,east_ods_eastjt_acc_650000_新疆-2-20250925035140260,2025-09-25 03:51:41,2025-09-25 04:08:13,large
293543,21,east_ods_eastjt_cs_510000_四川-1-20250925034718361,2025-09-25 03:47:19,2025-09-25 03:51:53,medium
292052,1,商版B集群活跃master、worker数统计-2-20250924125000171,2025-09-24 12:50:00,2025-09-24 12:50:04,small
291246,61,circ_ods_circgf_agent_120000_天津_并行-3-20250924061048493,2025-09-24 06:10:49,2025-09-24 06:40:57,large
294532,7,circ_proc_m_checkkpi_43-49-2-20250925155000139,2025-09-25 15:50:01,2025-09-25 15:50:19,small
293062,1,商版B集群活跃master、worker数统计-2-20250924171000619,2025-09-24 17:10:01,2025-09-24 17:10:04,small
290587,20,east_ods_eastjt_incr_trans_range_410000_河南-1-20250924025001465,2025-09-24 02:50:02,2025-09-24 03:01:32,medium
291607,28,CIRC_PI【所有模块(36)_数据加工】(460000_海南)-1-20250924100722343,2025-09-24 10:07:23,2025-09-24 10:18:49,medium
294240,15,circ_circgf_circgf_end_36_620000_甘肃-1-20250925082958895,2025-09-25 08:29:59,2025-09-25 08:32:14,medium
294359,1,商版B集群活跃master、worker数统计-2-20250925105000252,2025-09-25 10:50:00,2025-09-25 10:50:03,small
291167,21,circ_ods_circgf_cs_330000_浙江_并行-1-20250924051636214,2025-09-24 05:16:36,2025-09-24 05:30:58,medium
294083,33,circ_ods_circgf_cont_dx_340000_安徽_并行-1-20250925073120272,2025-09-25 07:31:20,2025-09-25 07:44:04,large
293701,49,保单登记股份增量正式报送调度_350200_厦门-6-20250925043500500,2025-09-25 04:35:01,2025-09-25 08:32:19,large
290580,40,保单登记多批次调度_630000_青海-6-20250924025001267,2025-09-24 02:50:01,2025-09-24 04:27:56,large
292053,1,商版B集群活跃master、worker数统计-2-20250924130000884,2025-09-24 13:00:01,2025-09-24 13:00:04,small
293481,45,east_ods_eastjt_claim_120000_天津-1-20250925033328211,2025-09-25 03:33:29,2025-09-25 03:44:50,large
292872,33,circ_ods_circgf_claim_340000_安徽_多批次_并行-1-20250924163659324,2025-09-24 16:37:00,2025-09-24 16:37:09,large
292489,1,商版B集群活跃master、worker数统计-2-20250924150000047,2025-09-24 15:00:00,2025-09-24 15:00:04,small
291104,28,circ_circgf_ods_return_150000_内蒙-2-20250924050834709,2025-09-24 05:08:35,2025-09-24 05:15:28,medium
291668,20,east_ods_eastjt_incr_trans_range_230000_黑龙江-1-20250924111019422,2025-09-24 11:10:20,2025-09-24 11:14:16,medium
294555,1,商版B集群活跃master、worker数统计-2-20250925163000180,2025-09-25 16:30:00,2025-09-25 16:30:04,small
291158,33,circ_ods_circgf_cont_dx_410000_河南_并行-1-20250924051635693,2025-09-24 05:16:37,2025-09-24 05:42:35,large
290848,51,east_ods_eastjt_acc_130000_河北-2-20250924035110305,2025-09-24 03:51:11,2025-09-24 04:06:23,large
293604,19,east_eastjt_eastjt_end_updte_150000_内蒙-1-20250925040441466,2025-09-25 04:04:42,2025-09-25 04:11:22,medium
293834,28,circ_circgf_ods_return_610000_陕西-2-20250925051224691,2025-09-25 05:12:26,2025-09-25 05:18:23,medium
291794,13,east_eastjt_ods_return_430000_湖南-1-20250924112128907,2025-09-24 11:21:30,2025-09-24 11:23:55,medium
293106,1,商版B集群活跃master、worker数统计-2-20250924194000980,2025-09-24 19:40:01,2025-09-24 19:40:05,small
290709,38,east_ods_eastjt_agent_330200_宁波-1-20250924030925599,2025-09-24 03:09:26,2025-09-24 03:17:34,large
291453,19,circ_circgf_circgf_end_updte_120000_天津-1-20250924075904952,2025-09-24 07:59:05,2025-09-24 08:08:25,medium
291200,65,circ_ods_circgf_claim_360000_江西_并行-1-20250924053136755,2025-09-24 05:31:37,2025-09-24 06:16:13,large
294052,33,circ_ods_circgf_cont_dx_230000_黑龙江_并行-1-20250925072030254,2025-09-25 07:20:31,2025-09-25 07:34:37,large
292863,33,circ_ods_circgf_claim_520000_贵州_多批次_并行-1-20250924163553276,2025-09-24 16:35:54,2025-09-24 16:36:04,large
291772,13,east_eastjt_ods_return_330200_宁波-1-20250924112057874,2025-09-24 11:20:58,2025-09-24 11:23:14,medium
294157,1,circ_ods_circgf_reinsure_120000_天津-1-20250925080333450,2025-09-25 08:03:34,2025-09-25 08:03:35,small
291884,26,east_ods_eastjt_agent_420000_湖北-1-20250924112356974,2025-09-24 11:23:57,2025-09-24 11:24:06,medium
290901,19,east_eastjt_eastjt_end_updte_340000_安徽-1-20250924040601872,2025-09-24 04:06:02,2025-09-24 04:12:40,medium
291304,61,circ_ods_circgf_acc_230000_黑龙江_并行-3-20250924064849126,2025-09-24 06:48:50,2025-09-24 07:21:27,large
290544,18,east_eastjt_eastjt_incr_start-1-20250924024500359,2025-09-24 02:45:00,2025-09-24 02:47:36,medium
294027,38,circ_circgf_circgf_end_01-7-20250925070000795,2025-09-25 07:00:01,2025-09-25 08:32:57,large
293603,1,east_ods_eastjt_reinsure_140000_山西-1-20250925040431300,2025-09-25 04:04:31,2025-09-25 04:04:32,small
290699,38,east_ods_eastjt_agent_620000_甘肃-1-20250924030916580,2025-09-24 03:09:17,2025-09-24 03:17:35,large
291067,21,circ_ods_circgf_incr_cmds_220000_吉林_并行-1-20250924050143667,2025-09-24 05:01:44,2025-09-24 05:08:31,medium
292864,26,circ_ods_circgf_agent_150000_内蒙_多批次_并行-4-20250924163553991,2025-09-24 16:35:55,2025-09-24 16:36:05,medium
290755,34,east_ods_eastjt_cont_jt_140000_山西-1-20250924031747177,2025-09-24 03:17:48,2025-09-24 03:33:57,large
294032,1,circ_ods_circgf_reinsure_440000_广东-1-20250925071420199,2025-09-25 07:14:21,2025-09-25 07:14:22,small
292789,28,circ_circgf_ods_return_530000_云南_多批次_并行-4-20250924162808030,2025-09-24 16:28:09,2025-09-24 16:31:51,medium
292001,19,east_eastjt_eastjt_end_updte_620000_甘肃-1-20250924113838926,2025-09-24 11:38:40,2025-09-24 11:44:01,medium
294265,2,【惠民保调度】(总调度)_省份三部-1-20250925100000138,2025-09-25 10:00:00,2025-09-25 10:22:32,small
290985,23,circ_circgf_circgf_incr_start-6-20250924043000037,2025-09-24 04:30:00,2025-09-24 04:37:34,medium
290899,1,east_ods_eastjt_reinsure_440200_深圳-1-20250924040601854,2025-09-24 04:06:02,2025-09-24 04:06:03,small
290711,38,east_ods_eastjt_agent_510000_四川-1-20250924030925610,2025-09-24 03:09:26,2025-09-24 03:17:42,large
293805,21,circ_ods_circgf_incr_cmds_330000_浙江_并行-1-20250925050353784,2025-09-25 05:03:54,2025-09-25 05:12:24,medium
290596,20,east_ods_eastjt_incr_trans_range_420000_湖北-1-20250924025001487,2025-09-24 02:50:02,2025-09-24 03:00:58,medium
293111,42,circ_circgpi_circ_gf_cur-1-20250924200005036,2025-09-24 20:00:05,2025-09-24 20:02:56,large
293383,13,east_eastjt_ods_return_450000_广西-1-20250925030733994,2025-09-25 03:07:35,2025-09-25 03:10:25,medium
290794,45,east_ods_eastjt_claim_210000_辽宁-1-20250924033638239,2025-09-24 03:36:38,2025-09-24 03:47:51,large
291465,19,circ_circgf_circgf_end_updte_310000_上海-1-20250924075954538,2025-09-24 07:59:55,2025-09-24 08:08:40,medium
291201,65,circ_ods_circgf_claim_610000_陕西_并行-1-20250924053136757,2025-09-24 05:31:38,2025-09-24 06:10:13,large
293197,15,CIRCCISGF_Job_【数据加工】(460000_海南）-1-20250925020244748,2025-09-25 02:02:45,2025-09-25 02:21:33,medium
291699,15,保单登记多批次调度_460000_海南-3-20250924111057979,2025-09-24 13:09:51,2025-09-24 13:10:42,medium
293855,21,circ_ods_circgf_cs_520000_贵州_并行-1-20250925051645709,2025-09-25 05:16:46,2025-09-25 05:30:15,medium
292177,1,商版B集群活跃master、worker数统计-2-20250924140001008,2025-09-24 14:00:01,2025-09-24 14:00:04,small
293154,1,商版B集群活跃master、worker数统计-2-20250925002000788,2025-09-25 00:20:01,2025-09-25 00:20:06,small
291562,3,CIRC_PI【交易表_数据加工_stage1】(120000_天津)-1-20250924100140949,2025-09-24 10:01:42,2025-09-24 10:05:05,small
294123,1,商版B集群活跃master、worker数统计-2-20250925075000805,2025-09-25 07:50:01,2025-09-25 07:50:06,small
291377,23,circ_ods_circgf_cont_v8_360000_江西_并行-2-20250924073201369,2025-09-24 07:32:02,2025-09-24 07:41:55,medium
292881,35,circ_ods_circgf_acc_340000_安徽_多批次_并行-3-20250924163721240,2025-09-24 16:37:22,2025-09-24 16:49:21,large
291727,15,east_ods_eastjt_incr_cmds_360000_江西-1-20250924111610819,2025-09-24 11:16:12,2025-09-24 11:20:40,medium
